repo_id,repo_full_name,repo_html_url,size,stargazers_count,watchers_count,forks_count,score
80987945,ghostFaceKillah/deep-rl-berkeley,https://github.com/ghostFaceKillah/deep-rl-berkeley,15814,32,32,15,1.0
102612295,tf-dl-workshop/tf-rl-workshop,https://github.com/tf-dl-workshop/tf-rl-workshop,18,7,7,7,1.0
100688093,yilundu/generals_a3c,https://github.com/yilundu/generals_a3c,4641,26,26,5,1.0
92345429,ykteh93/Deep_Reinforcement_Learning-Atari,https://github.com/ykteh93/Deep_Reinforcement_Learning-Atari,31200,10,10,2,1.0
103899520,shrev/Reinforcement-Learning-Traffic-Agent,https://github.com/shrev/Reinforcement-Learning-Traffic-Agent,412,6,6,3,1.0
73962334,pkumusic/O-DRL,https://github.com/pkumusic/O-DRL,1313,8,8,2,1.0
92189604,BartKeulen/drl,https://github.com/BartKeulen/drl,38809,6,6,0,1.0
91815669,diegombar/curriculumlearning,https://github.com/diegombar/curriculumlearning,1062462,1,1,2,1.0
102181905,shubham1810/PyDataDelhi_RL_workshop,https://github.com/shubham1810/PyDataDelhi_RL_workshop,8088,5,5,0,1.0
100928624,ddhruvkr/DeepReinforcementLearning,https://github.com/ddhruvkr/DeepReinforcementLearning,5,0,0,0,1.0
103400172,ngc92/DeepReinforcementLearning,https://github.com/ngc92/DeepReinforcementLearning,88,0,0,0,1.0
104949129,lll109512/Deep_learning,https://github.com/lll109512/Deep_learning,82987,0,0,0,1.0
99647561,SuperLinguini/Deep-Reinforcement-Learning,https://github.com/SuperLinguini/Deep-Reinforcement-Learning,7,0,0,0,1.0
102877691,dziganto/Deep_Reinforcement_Learning,https://github.com/dziganto/Deep_Reinforcement_Learning,531,0,0,0,1.0
105376407,antocapp/rl-keras,https://github.com/antocapp/rl-keras,548,0,0,0,1.0
102057041,rileyedmunds/cs294-112,https://github.com/rileyedmunds/cs294-112,830,0,0,0,1.0
58334829,solstat/deep-rf,https://github.com/solstat/deep-rf,406,1,1,0,1.0
103757176,RMDev97/Reinforcement-Learning,https://github.com/RMDev97/Reinforcement-Learning,21,0,0,0,1.0
104970766,jhwjhw0123/Deep_Reinforcement_Atari_games_ATML,https://github.com/jhwjhw0123/Deep_Reinforcement_Atari_games_ATML,31,0,0,0,1.0
103992546,vishal2196/Reinforcement-Learning---Breakout,https://github.com/vishal2196/Reinforcement-Learning---Breakout,374,0,0,1,1.0
104448169,luotongml/cs294-112,https://github.com/luotongml/cs294-112,649,0,0,0,1.0
103848470,aizawan/rl,https://github.com/aizawan/rl,12,0,0,0,1.0
103012295,VPanjeta/GameBot,https://github.com/VPanjeta/GameBot,3,0,0,1,1.0
104459410,vishalgupt/PINGPONG,https://github.com/vishalgupt/PINGPONG,1,1,1,0,1.0
96315120,MatheusMRFM/A3C-LSTM-with-Tensorflow,https://github.com/MatheusMRFM/A3C-LSTM-with-Tensorflow,22,30,30,10,1.0
61328359,dillondaudert/Hearthstone-AI,https://github.com/dillondaudert/Hearthstone-AI,867,10,10,4,1.0
80577587,lisa-1010/smart-tutor,https://github.com/lisa-1010/smart-tutor,90041,14,14,6,1.0
87248653,pbhopalka/DRL-Agent,https://github.com/pbhopalka/DRL-Agent,40,3,3,3,1.0
106184843,DanielLSM/Gazebo-DRL,https://github.com/DanielLSM/Gazebo-DRL,15,6,6,4,1.0
105399119,robmsylvester/Super-Mario-Bros-DQN,https://github.com/robmsylvester/Super-Mario-Bros-DQN,19,10,10,2,1.0
65273323,shincling/Deep-Rein4cement,https://github.com/shincling/Deep-Rein4cement,345,4,4,0,1.0
103863944,nabergh/doom_dqfd,https://github.com/nabergh/doom_dqfd,25,10,10,0,1.0
99638748,maxbren/deep-reinforcement-learning-pseudo-libary,https://github.com/maxbren/deep-reinforcement-learning-pseudo-libary,79,3,3,0,1.0
105425066,qyxqyx/DRL,https://github.com/qyxqyx/DRL,66,5,5,0,1.0
107566654,AuroraFeng/Deep-actor-based-reinforcement-learning-for-portfolio-management,https://github.com/AuroraFeng/Deep-actor-based-reinforcement-learning-for-portfolio-management,36009,3,3,0,1.0
107070451,wooridle/DeepRL_tutorial,https://github.com/wooridle/DeepRL_tutorial,6422,1,1,1,1.0
108776352,jbaquerot/Deep-Reinforcement-Learning,https://github.com/jbaquerot/Deep-Reinforcement-Learning,898,0,0,0,1.0
98129287,dmmiller612/Deep-Reinforcement-Learning-Keras,https://github.com/dmmiller612/Deep-Reinforcement-Learning-Keras,7,0,0,1,1.0
108366240,wwx7266/Deep_Reinforcement_Learning,https://github.com/wwx7266/Deep_Reinforcement_Learning,3,0,0,0,1.0
105978513,SummerHuiZhang/deep-reinforcement-learning-pytorch,https://github.com/SummerHuiZhang/deep-reinforcement-learning-pytorch,12643,0,0,0,1.0
85459259,haoyio/deep-rl,https://github.com/haoyio/deep-rl,27,1,1,0,1.0
106633797,ChannyHong/Reinforcement-Learning-DQN-101,https://github.com/ChannyHong/Reinforcement-Learning-DQN-101,51454,1,1,0,1.0
96002202,namidairo777/DRL,https://github.com/namidairo777/DRL,2798,1,1,1,1.0
129553655,XBattleFan/generals-net,https://github.com/XBattleFan/generals-net,790,2,2,0,1.0
108264339,LIAMF-USP/DeepRLpresentation,https://github.com/LIAMF-USP/DeepRLpresentation,177,0,0,0,1.0
107835867,HaotianMXu/Play-Flappy-Bird-via-Deep-Reinforcement-Learning,https://github.com/HaotianMXu/Play-Flappy-Bird-via-Deep-Reinforcement-Learning,51633,0,0,0,1.0
106029445,w2ex/Deep-reinforcement-learning-for-Atari-games,https://github.com/w2ex/Deep-reinforcement-learning-for-Atari-games,89114,1,1,0,1.0
107001326,TomHuynhSG/COMP9444_Project3,https://github.com/TomHuynhSG/COMP9444_Project3,20,1,1,0,1.0
107451937,lemairecarl/deep_rl_hw2,https://github.com/lemairecarl/deep_rl_hw2,8,0,0,0,1.0
106185078,datalearningpr/SnakeGame-AI,https://github.com/datalearningpr/SnakeGame-AI,5278,2,2,0,1.0
107052897,eldorz/hw3,https://github.com/eldorz/hw3,125,0,0,1,1.0
104241488,Mathieu-Seurin/tf_rl_testing,https://github.com/Mathieu-Seurin/tf_rl_testing,6,0,0,0,1.0
98909081,mightyroy/neurallander,https://github.com/mightyroy/neurallander,140,0,0,1,1.0
108913448,jzhao62/RL-on-OpenAI,https://github.com/jzhao62/RL-on-OpenAI,1230,1,1,0,1.0
70577773,imatge-upc/detection-2016-nipsws,https://github.com/imatge-upc/detection-2016-nipsws,2757,422,422,131,1.0
108438934,ChenglongChen/pytorch-DRL,https://github.com/ChenglongChen/pytorch-DRL,260,389,389,93,1.0
106888551,kaihuchen/DRL-AutonomousVehicles,https://github.com/kaihuchen/DRL-AutonomousVehicles,443,106,106,33,1.0
101604518,aitorzip/deepbootcamp,https://github.com/aitorzip/deepbootcamp,59128,40,40,11,1.0
106889854,michael-pacheco/deep-learning-bullet-hell-environment,https://github.com/michael-pacheco/deep-learning-bullet-hell-environment,10947,15,15,4,1.0
110728266,mlogic/capes-oss,https://github.com/mlogic/capes-oss,1024,18,18,9,1.0
111732779,skumar9876/Hierarchical-DQN,https://github.com/skumar9876/Hierarchical-DQN,25,65,65,17,1.0
110339361,dexhunter/DeepLearningTRexRush,https://github.com/dexhunter/DeepLearningTRexRush,3433,4,4,3,1.0
109998267,zackthoutt/cart-pole-drl,https://github.com/zackthoutt/cart-pole-drl,563,5,5,5,1.0
109665203,rtaori/hurricane-rl,https://github.com/rtaori/hurricane-rl,239144,3,3,4,1.0
109543577,gabrielgarza/openai-gym-deep-q-learning,https://github.com/gabrielgarza/openai-gym-deep-q-learning,35,9,9,1,1.0
111741834,habichta/ETHZDeepReinforcementLearning,https://github.com/habichta/ETHZDeepReinforcementLearning,308172,6,6,1,1.0
110737639,michael-pacheco/snake-deep-q-learning,https://github.com/michael-pacheco/snake-deep-q-learning,244,4,4,1,1.0
109102608,BrutishGuy/Deep-RL-BO,https://github.com/BrutishGuy/Deep-RL-BO,12450,4,4,0,1.0
99128683,sudhre23/Deep-Reinforcement-Learning-for-Flappy-Bird,https://github.com/sudhre23/Deep-Reinforcement-Learning-for-Flappy-Bird,63381,3,3,0,1.0
110146728,dmollaaliod/alta2017-rl,https://github.com/dmollaaliod/alta2017-rl,4949,8,8,3,1.0
110304084,mmmfarrell/DeepRL_quadcopter,https://github.com/mmmfarrell/DeepRL_quadcopter,16,4,4,0,1.0
111629704,cluo29/Deep-Reinforcement-Learning1,https://github.com/cluo29/Deep-Reinforcement-Learning1,95,0,0,0,1.0
111034617,stmian/Deep-Reinforcement-Learning,https://github.com/stmian/Deep-Reinforcement-Learning,11,0,0,0,1.0
104510187,SimplyRocketMan/Deep_reinforcement_learning,https://github.com/SimplyRocketMan/Deep_reinforcement_learning,359,1,1,1,1.0
111995596,ranjita-naik/Deep-Reinforcement-Learning,https://github.com/ranjita-naik/Deep-Reinforcement-Learning,140,0,0,0,1.0
109377826,Yvictor/deep-rl,https://github.com/Yvictor/deep-rl,15,0,0,1,1.0
107201119,SSUHan/DeepRLNote,https://github.com/SSUHan/DeepRLNote,15,0,0,0,1.0
96281894,freddycct/pytorch-deep-rl,https://github.com/freddycct/pytorch-deep-rl,131,1,1,0,1.0
112008781,shanki07/Deep-Reinforcement-Learning-A3C-,https://github.com/shanki07/Deep-Reinforcement-Learning-A3C-,6,0,0,0,1.0
115153602,fitrialif/RC-Car-Reinforcement-Learning,https://github.com/fitrialif/RC-Car-Reinforcement-Learning,190,0,0,0,1.0
106709622,malteschilling/drl_seminar,https://github.com/malteschilling/drl_seminar,910,0,0,0,1.0
96938870,giulioturrisi/DQN-Deep-Learning,https://github.com/giulioturrisi/DQN-Deep-Learning,678,0,0,1,1.0
109962519,ragoragino/deep-q-networks,https://github.com/ragoragino/deep-q-networks,5614,0,0,1,1.0
110390343,jalexvig/berkeley_deep_rl,https://github.com/jalexvig/berkeley_deep_rl,2529,0,0,0,1.0
109437848,cjiang6/RoboNav-DRL,https://github.com/cjiang6/RoboNav-DRL,3832,1,1,1,1.0
110320430,monkeydunkey/Lunar_Lander_v2,https://github.com/monkeydunkey/Lunar_Lander_v2,270,0,0,0,1.0
111176973,abhish311/CartPole,https://github.com/abhish311/CartPole,13,0,0,0,1.0
109617245,ShujaKhalid/deep-rl,https://github.com/ShujaKhalid/deep-rl,34790,0,0,0,1.0
88104824,taoketao/Path-Finder,https://github.com/taoketao/Path-Finder,1882,0,0,0,1.0
102127893,lamtharnhantrakul/ShimonHeroThesis,https://github.com/lamtharnhantrakul/ShimonHeroThesis,50,1,1,0,1.0
112654704,kuenane/Kaithy_Reboot,https://github.com/kuenane/Kaithy_Reboot,193,0,0,0,1.0
112463256,luarsu/DQNAgent-TheMalmoCollaborativeAIChallenge,https://github.com/luarsu/DQNAgent-TheMalmoCollaborativeAIChallenge,87,1,1,0,1.0
115299896,higgsfield/np-hard-deep-reinforcement-learning,https://github.com/higgsfield/np-hard-deep-reinforcement-learning,196,328,328,81,1.0
66576361,awbrown90/DeepReinforcementLearning,https://github.com/awbrown90/DeepReinforcementLearning,18598,26,26,10,1.0
89463914,go2sea/DQfD,https://github.com/go2sea/DQfD,6038,126,126,47,1.0
51059169,wulfebw/hierarchical_rl,https://github.com/wulfebw/hierarchical_rl,107486,40,40,7,1.0
114083982,raehyuns/DDRL_trading,https://github.com/raehyuns/DDRL_trading,86,22,22,14,1.0
92374937,jsikyoon/a3c-distributed_tensorflow,https://github.com/jsikyoon/a3c-distributed_tensorflow,3920,31,31,7,1.0
112892455,XL2013/Pytorch_Deep_RL_1,https://github.com/XL2013/Pytorch_Deep_RL_1,2525,15,15,6,1.0
108555454,kanishkaganguly/CMSC726_Project,https://github.com/kanishkaganguly/CMSC726_Project,20768,12,12,5,1.0
112780260,umrobotslang/does-drl-learn-to-navigate,https://github.com/umrobotslang/does-drl-learn-to-navigate,15,11,11,4,1.0
115667221,EvanWang2015/Advanced-Machine-Learning,https://github.com/EvanWang2015/Advanced-Machine-Learning,394,17,17,13,1.0
112876322,yilundu/imagination_augmented_agents,https://github.com/yilundu/imagination_augmented_agents,98,19,19,4,1.0
109646969,InnerPeace-Wu/cs294-Fall2017,https://github.com/InnerPeace-Wu/cs294-Fall2017,10912,5,5,3,1.0
114867316,frederikschubert/deep-q-snake,https://github.com/frederikschubert/deep-q-snake,501,1,1,6,1.0
81938611,danielegrattarola/deepRFS,https://github.com/danielegrattarola/deepRFS,656,1,1,3,1.0
113415540,dragen1860/DRL-tutorial,https://github.com/dragen1860/DRL-tutorial,46249,4,4,0,1.0
111485800,zihao-fan/PPO_improvement,https://github.com/zihao-fan/PPO_improvement,115,0,0,3,1.0
98660561,dspshin/DQN_examples,https://github.com/dspshin/DQN_examples,294,5,5,1,1.0
109559324,stevenliang16/Montezuma,https://github.com/stevenliang16/Montezuma,34569,8,8,1,1.0
110076023,dnddnjs/supermario_dqn,https://github.com/dnddnjs/supermario_dqn,63468,6,6,0,1.0
112143919,PB12203006/Meta-Learning-with-Deep-Reinforcement-Learning,https://github.com/PB12203006/Meta-Learning-with-Deep-Reinforcement-Learning,3555,2,2,0,1.0
109180373,cyrusxyl/avp-deepRL,https://github.com/cyrusxyl/avp-deepRL,8149,2,2,1,1.0
108596482,Shaofanl/98Card,https://github.com/Shaofanl/98Card,412,4,4,0,1.0
97578883,ethancaballero/multi-agent-reinforcement-learning-for-emergent-communication,https://github.com/ethancaballero/multi-agent-reinforcement-learning-for-emergent-communication,32297,2,2,1,1.0
112940160,WolfgangSteiner/DeepReinforcementLearningBootcamp,https://github.com/WolfgangSteiner/DeepReinforcementLearningBootcamp,435,0,0,0,1.0
113636371,iznauy/Deep-Reinforcement-Learning-2048,https://github.com/iznauy/Deep-Reinforcement-Learning-2048,22,0,0,0,1.0
114225474,franciscodominguezmateos/pyDeepReinforcementLearning,https://github.com/franciscodominguezmateos/pyDeepReinforcementLearning,17,0,0,0,1.0
113897253,matrixBT/Deep-reinforcement-Learning,https://github.com/matrixBT/Deep-reinforcement-Learning,25545,1,1,0,1.0
113156048,meelement/Deep-Reinforcement-Learning-Parallelised,https://github.com/meelement/Deep-Reinforcement-Learning-Parallelised,48,1,1,0,1.0
115870329,CharlieHao/Deep-RL,https://github.com/CharlieHao/Deep-RL,88,0,0,0,1.0
114592258,npd15393/Deep-Reinforcement-Learning-assignment-code,https://github.com/npd15393/Deep-Reinforcement-Learning-assignment-code,102,0,0,0,1.0
115150677,wli33/cs294,https://github.com/wli33/cs294,3537,0,0,0,1.0
91750951,spring01/hcdrl,https://github.com/spring01/hcdrl,120,1,1,0,1.0
114324138,nanara1119/DRL,https://github.com/nanara1119/DRL,7,0,0,0,1.0
113657272,chetanc97/DeepLmountaincar,https://github.com/chetanc97/DeepLmountaincar,2,0,0,0,1.0
114742017,stefaj/DeepRL,https://github.com/stefaj/DeepRL,13,0,0,0,1.0
112154670,BingzheWu/pytorch-rl-zoo,https://github.com/BingzheWu/pytorch-rl-zoo,23,1,1,1,1.0
103788005,max-hoffman/DQS,https://github.com/max-hoffman/DQS,35,1,1,1,1.0
109421352,rdaems/connect-net,https://github.com/rdaems/connect-net,14,0,0,0,1.0
110926129,kbehouse/ezDRL,https://github.com/kbehouse/ezDRL,108,1,1,0,1.0
112635641,rdaems/manille-net,https://github.com/rdaems/manille-net,1,0,0,0,1.0
113498045,MrSpadala/learning_q-learning,https://github.com/MrSpadala/learning_q-learning,19,0,0,0,1.0
81385307,lgvaz/async_deeprl,https://github.com/lgvaz/async_deeprl,98,0,0,1,1.0
113990859,ALEXKIRNAS/Snake-DQN,https://github.com/ALEXKIRNAS/Snake-DQN,20,0,0,0,1.0
114364940,Ja1r0/DQN-play-FlappyBird,https://github.com/Ja1r0/DQN-play-FlappyBird,526,0,0,0,1.0
113174319,ag1988/AI_Bot_for_playing_PacMan,https://github.com/ag1988/AI_Bot_for_playing_PacMan,20,3,3,0,1.0
60896009,deependersingla/deep_trader,https://github.com/deependersingla/deep_trader,42062,1430,1430,506,1.0
119265652,shenweichen/ReinforcementLearning,https://github.com/shenweichen/ReinforcementLearning,1277,18,18,5,1.0
72859130,mihahauke/deep_rl_vizdoom,https://github.com/mihahauke/deep_rl_vizdoom,223,19,19,8,1.0
100260371,JulesVerny/PongReinforcementLearning,https://github.com/JulesVerny/PongReinforcementLearning,101,41,41,4,1.0
114563480,berbuf/Deep-Learning-Gomoku,https://github.com/berbuf/Deep-Learning-Gomoku,973,4,4,6,1.0
115865083,khumairraj/Deep-Reinforcement-Learning,https://github.com/khumairraj/Deep-Reinforcement-Learning,47,6,6,4,1.0
117410060,A-Jacobson/rainbow,https://github.com/A-Jacobson/rainbow,36899,8,8,5,1.0
121945025,oizma/deep-Q-network-trader,https://github.com/oizma/deep-Q-network-trader,1292,0,0,13,1.0
101285258,xubo92/Robotics-Navigation-Deep-Reinforcement-Learning,https://github.com/xubo92/Robotics-Navigation-Deep-Reinforcement-Learning,139,15,15,2,1.0
111675810,d3lm/deep-reinforcement-learning,https://github.com/d3lm/deep-reinforcement-learning,24605,3,3,2,1.0
114779959,jonasbusk/reinforcement_learning,https://github.com/jonasbusk/reinforcement_learning,1503,9,9,0,1.0
109840124,clamesc/Training-Neural-Networks-for-Event-Based-End-to-End-Robot-Control,https://github.com/clamesc/Training-Neural-Networks-for-Event-Based-End-to-End-Robot-Control,58829,46,46,19,1.0
116519111,Skopos-team/Skopos,https://github.com/Skopos-team/Skopos,143,17,17,1,1.0
119040225,AI-Guru/deep-reinforcement-learning,https://github.com/AI-Guru/deep-reinforcement-learning,114,5,5,1,1.0
116645266,Hugo1030/Deep-Reinforcement-Learning-Snake-AI,https://github.com/Hugo1030/Deep-Reinforcement-Learning-Snake-AI,190197,4,4,0,1.0
112966577,apourchot/DOOMRL,https://github.com/apourchot/DOOMRL,302167,5,5,0,1.0
117597828,schliffen/Deep_Reinforcement_Learing-imitation-learning-from-observation-,https://github.com/schliffen/Deep_Reinforcement_Learing-imitation-learning-from-observation-,315,3,3,0,1.0
116262975,stanislavfort/deepPylos,https://github.com/stanislavfort/deepPylos,22,2,2,1,1.0
119058848,czhoulong/DeepReinforcementLearning,https://github.com/czhoulong/DeepReinforcementLearning,67857,0,0,0,1.0
116188617,ZhiangChen/reinforcement_learning,https://github.com/ZhiangChen/reinforcement_learning,35,0,0,0,1.0
116791757,kiranscaria/Deep_Reinforcement_Learning,https://github.com/kiranscaria/Deep_Reinforcement_Learning,618,0,0,0,1.0
117633131,ywchan2005/deep-reinforcement-learning-pratices,https://github.com/ywchan2005/deep-reinforcement-learning-pratices,647503,0,0,0,1.0
116690983,grudelsud/reinforcement-vs-deep-learning,https://github.com/grudelsud/reinforcement-vs-deep-learning,16,0,0,0,1.0
96693905,qbx2/PAAC.pytorch,https://github.com/qbx2/PAAC.pytorch,12573,22,22,0,1.0
119546998,seedrtester/DeepMind-Advanced-Deep-Learning-and-Reinforcement-Learning-2018,https://github.com/seedrtester/DeepMind-Advanced-Deep-Learning-and-Reinforcement-Learning-2018,21,0,0,0,1.0
119547197,javidanmd/Reinf,https://github.com/javidanmd/Reinf,16,0,0,0,1.0
118222167,rbhanush/LunarLander-Using-Deep-Reinforcement-Learning,https://github.com/rbhanush/LunarLander-Using-Deep-Reinforcement-Learning,1765,0,0,0,1.0
115288206,JIECHENHarvardUniversity/Deep-Reinforcement-Learning-for-Robot-Navigation,https://github.com/JIECHENHarvardUniversity/Deep-Reinforcement-Learning-for-Robot-Navigation,24,1,1,0,1.0
113790505,truncs/deeprl,https://github.com/truncs/deeprl,1220,0,0,0,1.0
117558818,arodiss/tic-tac-toe,https://github.com/arodiss/tic-tac-toe,3622,0,0,0,1.0
113999784,ZongqingHou/Reinforcement-learning-Games,https://github.com/ZongqingHou/Reinforcement-learning-Games,11,1,1,1,1.0
116848255,HuangYu94/DeepRL,https://github.com/HuangYu94/DeepRL,1621,1,1,0,1.0
118750163,fracogno/Reinforcement-learning-Atari-games,https://github.com/fracogno/Reinforcement-learning-Atari-games,63589,1,1,1,1.0
118506380,anirudhtopiwala/CartPole-Problem-Reinforcement-Learning,https://github.com/anirudhtopiwala/CartPole-Problem-Reinforcement-Learning,45485,1,1,1,1.0
116827168,minarainbow/ShootingGame-DeepLearning,https://github.com/minarainbow/ShootingGame-DeepLearning,9489,0,0,1,1.0
117604265,jeffhc/malmoAI,https://github.com/jeffhc/malmoAI,21834,2,2,1,1.0
117424042,valldabo2/Deep_Q_Learning,https://github.com/valldabo2/Deep_Q_Learning,2986,0,0,0,1.0
116878435,xumzsy/deep-reinforment-learning,https://github.com/xumzsy/deep-reinforment-learning,6,0,0,0,1.0
116720442,rimacone/dqnFlappyBird,https://github.com/rimacone/dqnFlappyBird,94783,0,0,0,1.0
102191671,sayak119/dqnFlappyBird,https://github.com/sayak119/dqnFlappyBird,94783,0,0,0,1.0
119224919,RobotStudio/drlbot,https://github.com/RobotStudio/drlbot,40,0,0,0,1.0
118507769,mod0/2048-drl,https://github.com/mod0/2048-drl,19,0,0,0,1.0
115426310,94929/deep-rl,https://github.com/94929/deep-rl,11,0,0,0,1.0
117542984,mabirck/CS294-DeepRL,https://github.com/mabirck/CS294-DeepRL,4,1,1,0,1.0
108821084,nevertiree/Rein48,https://github.com/nevertiree/Rein48,56,0,0,1,1.0
118849319,jiang490/UCBerkely-cs294-Fall-2017-Homeworks,https://github.com/jiang490/UCBerkely-cs294-Fall-2017-Homeworks,829,0,0,0,1.0
117836890,lucasosouza/udacity-drl-quadcopter,https://github.com/lucasosouza/udacity-drl-quadcopter,12281,0,0,0,1.0
